OtherName,Name,Vector,Crossings,Mosaic,TileNum
11a_109,11a_109,"10,7,9,10,10,8,10,9,10,10,9,7,9,10,10,8",12,7,32
11a_110,11a_110,"10,7,9,10,7,10,8,9,10,9,10,10,9,10,10,8",12,7,32
11a_11,11a_11,"10,7,7,10,9,10,9,10,10,7,10,10,9,10,10,8",12,7,32
11a_119,11a_119,"10,7,7,10,7,10,8,10,9,9,10,9,10,10,10,9",12,7,32
11a_13,11a_13,"10,7,7,10,9,10,8,10,10,9,10,10,9,10,10,8",12,7,32
11a_133,11a_133,"10,7,9,10,9,9,10,10,7,10,9,7,10,7,9,10",12,7,32
11a_134,11a_134,"10,7,9,10,9,10,9,9,10,7,10,7,9,10,10,8",12,7,32
11a_143,11a_143,"10,7,9,10,10,9,10,9,7,10,9,7,9,10,10,8",12,7,32
11a_144,11a_144,"10,9,9,10,10,9,8,9,7,10,9,7,9,10,10,8",12,7,32
11a_16,11a_16,"10,7,7,10,7,10,9,10,9,7,10,9,10,10,10,9",12,7,32
11a_166,11a_166,"10,7,9,10,7,10,8,10,10,9,10,10,7,10,10,9",12,7,32
11a_180,11a_180,"10,7,7,7,9,10,9,10,10,7,10,10,9,10,10,9",12,7,32
11a_181,11a_181,"10,7,9,10,10,8,10,7,10,10,9,10,9,10,10,8",12,7,32
11a_184,11a_184,"10,7,7,7,9,10,9,10,9,7,10,9,9,10,10,9",12,7,32
11a_191,11a_191,"10,7,9,7,9,9,10,10,9,10,9,9,10,7,7,10",12,7,32
11a_193,11a_193,"10,7,9,10,10,9,8,9,10,10,9,7,9,10,10,8",12,7,32
11a_201,11a_201,"10,7,9,10,10,8,10,9,10,10,9,10,7,10,10,8",12,7,32
11a_204,11a_204,"10,7,9,10,10,8,8,9,10,10,9,10,9,10,10,8",12,7,32
11a_207,11a_207,"10,7,9,10,10,9,8,9,10,10,9,10,9,10,7,8",12,7,32
11a_210,11a_210,"10,7,7,10,7,10,8,10,9,9,10,9,9,10,10,9",12,7,32
11a_214,11a_214,"10,7,9,10,7,10,9,10,7,7,10,9,9,10,10,9",12,7,32
11a_220,11a_220,"10,7,7,10,9,10,8,9,10,9,10,7,9,10,10,9",12,7,32
11a_226,11a_226,"10,7,7,10,7,10,8,10,10,9,10,10,9,10,10,9",12,7,32
11a_230,11a_230,"10,7,9,10,7,10,8,9,10,9,10,10,7,10,10,9",12,7,32
11a_242,11a_242,"10,7,7,10,9,10,8,10,7,9,10,9,9,10,10,9",12,7,32
11a_246,11a_246,"10,7,7,10,9,10,8,10,10,9,10,7,9,10,10,9",12,7,32
11a_257,11a_257,"10,7,7,10,9,8,10,10,7,10,9,9,10,9,9,10",12,7,32
11a_307,11a_307,"10,7,7,7,7,10,9,10,9,9,10,9,9,10,10,9",12,7,32
11a_309,11a_309,"10,7,7,7,7,10,9,10,10,9,10,10,9,10,10,9",12,7,32
11a_310,11a_310,"10,7,9,7,9,9,10,10,7,10,9,9,7,9,9,10",12,7,32
11a_33,11a_33,"10,7,7,10,9,10,9,9,10,7,10,10,9,10,10,8",12,7,32
11a_335,11a_335,"10,7,9,7,9,9,10,10,7,10,9,7,10,9,9,10",12,7,32
11a_336,11a_336,"10,7,7,7,7,9,10,10,9,10,9,9,10,9,9,10",12,7,32
11a_342,11a_342,"10,7,9,7,9,10,8,10,10,9,10,10,7,10,10,9",12,7,32
11a_356,11a_356,"10,7,9,10,10,9,8,9,7,10,9,7,9,10,10,9",12,7,32
11a_358,11a_358,"10,7,9,7,9,10,8,10,7,9,10,9,9,10,10,9",12,7,32
11a_360,11a_360,"10,7,9,10,10,8,8,9,10,10,9,10,7,10,10,9",12,7,32
11a_364,11a_364,"10,7,9,10,10,9,8,7,10,10,9,10,7,10,10,9",12,7,32
11a_37,11a_37,"10,7,7,10,7,10,9,10,9,7,10,9,9,10,10,9",12,7,32
11a_39,11a_39,"10,7,7,10,9,10,9,9,10,7,10,7,9,10,10,9",12,7,32
11a_41,11a_41,"10,7,7,10,7,10,9,10,10,7,10,10,9,10,10,9",12,7,32
11a_42,11a_42,"10,7,9,10,9,9,9,10,7,10,9,7,10,7,9,10",12,7,32
11a_55,11a_55,"10,7,7,10,9,10,9,10,7,7,10,9,9,10,10,9",12,7,32
11a_58,11a_58,"10,7,7,10,9,10,9,10,10,7,10,7,9,10,10,9",12,7,32
11a_65,11a_65,"10,9,9,7,9,9,9,10,7,10,9,7,10,7,9,10",12,7,32
11a_75,11a_75,"10,7,7,10,9,10,8,9,10,9,10,10,9,10,10,8",12,7,32
11a_86,11a_86,"10,7,9,10,9,9,10,10,7,10,9,9,10,7,7,10",12,7,32
11a_88,11a_88,"10,7,9,10,10,9,10,9,10,10,9,7,9,10,7,8",12,7,32
11a_92,11a_92,"10,7,7,10,9,8,10,10,9,10,9,9,10,7,9,10",12,7,32
11a_98,11a_98,"10,9,9,10,10,9,8,9,10,10,9,7,9,10,7,8",12,7,32
11n_105,11n_105,"10,7,9,10,10,10,9,10,7,7,10,9,10,7,9,10",12,7,32
11n_106,11n_106,"10,7,9,10,10,8,10,10,7,10,9,9,10,7,9,10",12,7,32
11n_107,11n_107,"10,7,9,10,10,10,9,9,10,7,10,7,9,10,10,8",12,7,32
11n_139,11n_139,"10,7,9,10,10,8,10,10,7,10,9,9,7,9,9,10",12,7,32
11n_140,11n_140,"10,7,9,10,10,10,9,10,7,7,10,9,7,9,9,10",12,7,32
11n_141,11n_141,"10,7,9,10,10,10,9,9,10,7,10,10,7,10,10,8",12,7,32
11n_28,11n_28,"10,7,7,10,7,10,9,9,10,7,10,10,9,9,9,10",12,7,32
11n_29,11n_29,"10,7,7,10,7,8,10,9,10,10,9,10,9,9,9,10",12,7,32
11n_30,11n_30,"10,7,7,10,7,8,10,10,9,10,9,9,10,10,10,9",12,7,32
11n_49,11n_49,"10,7,9,10,10,10,9,9,7,9,10,7,9,10,10,8",12,7,32
11n_57,11n_57,"10,7,7,10,9,8,10,9,10,10,9,10,9,10,10,8",12,7,32
11n_62,11n_62,"10,7,7,10,7,10,9,9,10,7,10,10,10,9,9,10",12,7,32
11n_63,11n_63,"10,7,7,10,7,8,10,9,10,10,9,10,10,9,9,10",12,7,32
11n_64,11n_64,"10,7,7,10,7,8,10,10,9,10,9,9,9,10,10,9",12,7,32
11n_70,11n_70,"10,7,7,10,9,8,10,9,10,10,9,7,9,10,10,9",12,7,32
11n_88,11n_88,"10,7,9,10,10,10,9,9,10,9,10,7,9,10,7,8",12,7,32
12a_86,12a_86,"10,7,7,10,7,10,9,10,9,7,10,9,10,9,9,10",12,7,32
12a_98,12a_98,"10,7,7,10,9,10,9,10,9,7,10,9,10,7,9,10",12,7,32
12a_142,12a_142,"10,7,7,10,9,10,9,10,7,7,10,9,10,9,9,10",12,7,32
12a_219,12a_219,"10,7,9,10,9,10,9,10,7,9,10,9,10,7,7,10",12,7,32
12a_255,12a_255,"10,9,9,10,9,10,8,10,7,9,10,9,10,7,7,10",12,7,32
12a_259,12a_259,"10,7,7,10,9,10,8,10,9,9,10,9,10,7,9,10",12,7,32
12a_275,12a_275,"10,7,9,10,7,10,9,10,9,9,10,9,10,7,7,10",12,7,32
12a_279,12a_279,"10,7,9,10,9,10,9,10,7,9,10,7,10,7,9,10",12,7,32
12a_281,12a_281,"10,7,9,10,9,10,9,10,7,7,10,9,10,7,9,10",12,7,32
12a_367,12a_367,"10,7,9,10,7,10,9,10,7,9,10,9,7,9,9,10",12,7,32
12a_372,12a_372,"10,7,9,10,7,10,9,10,7,9,10,7,10,9,9,10",12,7,32
12a_373,12a_373,"10,7,9,10,7,10,9,7,9,7,10,9,10,9,9,10",12,7,32
12a_378,12a_378,"10,7,9,10,9,10,8,10,7,9,10,9,10,7,9,10",12,7,32
12a_380,12a_380,"10,7,9,10,7,10,8,7,9,9,10,9,10,9,9,10",12,7,32
12a_454,12a_454,"10,9,9,10,9,10,8,10,7,9,10,7,10,7,9,10",12,7,32
12a_503,12a_503,"10,7,9,10,9,10,9,7,9,7,10,9,10,7,9,10",12,7,32
12a_517,12a_517,"10,7,9,10,7,10,8,10,9,9,10,9,10,7,9,10",12,7,32
12a_521,12a_521,"10,7,9,10,9,10,8,10,9,9,10,9,10,7,7,10",12,7,32
12a_525,12a_525,"10,7,9,10,9,10,9,10,7,7,10,9,7,9,9,10",12,7,32
12a_532,12a_532,"10,7,9,7,9,10,9,10,9,9,10,9,10,7,7,10",12,7,32
12a_541,12a_541,"10,7,7,7,9,10,9,10,9,7,10,9,10,9,9,10",12,7,32
12a_570,12a_570,"10,7,9,10,7,10,9,10,7,7,10,9,10,9,9,10",12,7,32
12a_574,12a_574,"10,7,9,10,7,10,9,10,9,7,10,9,7,9,9,10",12,7,32
12a_596,12a_596,"10,7,9,10,7,10,8,10,9,9,10,9,7,9,9,10",12,7,32
12a_601,12a_601,"10,7,7,10,7,10,8,10,9,9,10,9,10,9,9,10",12,7,32
12a_722,12a_722,"10,7,9,10,9,10,8,7,9,9,10,9,7,9,9,10",12,7,32
12a_724,12a_724,"10,7,9,10,9,10,8,10,7,9,10,7,10,9,9,10",12,7,32
12a_744,12a_744,"10,9,9,7,9,10,8,10,7,9,10,9,10,7,9,10",12,7,32
12a_758,12a_758,"10,7,7,10,9,10,8,10,7,9,10,9,10,9,9,10",12,7,32
12a_1024,12a_1024,"10,7,7,7,7,10,9,10,9,9,10,9,10,9,9,10",12,7,32
12a_1030,12a_1030,"10,7,9,7,9,10,9,10,7,9,10,9,7,9,9,10",12,7,32
12a_1131,12a_1131,"10,7,9,7,9,10,8,10,7,9,10,9,10,9,9,10",12,7,32
12a_1146,12a_1146,"10,7,9,7,9,10,9,10,7,9,10,7,10,9,9,10",12,7,32
12a_1149,12a_1149,"10,7,9,7,9,10,8,7,9,9,10,9,10,9,9,10",12,7,32
12a_1157,12a_1157,"10,9,9,7,9,10,8,10,7,9,10,9,7,9,9,10",12,7,32
12a_1278,12a_1278,"10,7,9,7,9,10,8,10,9,9,10,9,7,9,9,10",12,7,32
12n_169,12n_169,"10,7,7,10,7,8,10,10,9,10,9,9,10,9,9,10",12,7,32
12n_170,12n_170,"10,7,7,10,7,8,10,9,10,10,9,10,9,10,10,9",12,7,32
12n_171,12n_171,"10,7,7,10,7,10,9,9,10,7,10,10,9,10,10,9",12,7,32
12n_341,12n_341,"10,7,9,10,7,9,10,9,10,10,9,10,9,10,7,8",12,7,32
12n_342,12n_342,"10,7,9,10,7,9,10,10,9,10,9,9,10,7,7,10",12,7,32
12n_343,12n_343,"10,7,9,10,7,10,9,9,10,9,10,10,9,10,7,8",12,7,32
12n_466,12n_466,"10,7,9,10,7,9,10,9,10,10,9,10,7,10,10,8",12,7,32
12n_467,12n_467,"10,7,9,10,7,9,10,10,7,10,9,9,7,9,9,10",12,7,32
12n_468,12n_468,"10,7,9,10,7,10,9,9,10,9,10,10,7,10,10,8",12,7,32
12n_477,12n_477,"10,7,9,10,7,9,10,9,7,10,9,7,9,10,10,9",12,7,32
12n_478,12n_478,"10,7,9,10,7,9,10,10,7,10,9,7,10,9,9,10",12,7,32
12n_479,12n_479,"10,7,9,10,7,10,9,9,7,9,10,7,9,10,10,9",12,7,32
12n_547,12n_547,"10,7,9,10,7,10,9,9,10,7,10,7,9,10,10,9",12,7,32
12n_566,12n_566,"10,7,9,10,7,8,10,10,7,10,9,9,10,9,9,10",12,7,32
12n_570,12n_570,"10,7,9,10,7,8,10,10,9,10,9,9,7,9,9,10",12,7,32
12n_571,12n_571,"10,7,9,10,7,10,9,9,10,7,10,10,7,10,10,9",12,7,32
9a_40,9_35,"10,7,9,10,10,10,9,7,10,7,10,10,10,7,9,10",12,7,32
10a_123,10_61,"10,7,9,10,10,10,9,7,10,7,10,10,10,9,9,10",13,7,32
10a_48,10_54,"10,7,9,10,10,10,10,10,9,9,10,9,10,7,7,10",13,7,32
10a_67,10_68,"10,7,9,10,10,10,9,9,9,7,10,9,10,7,9,10",13,7,32
11a_118,11a_118,"10,7,7,10,9,8,10,10,9,10,9,9,10,10,10,9",13,7,32
11a_154,11a_154,"10,7,7,10,9,10,8,9,10,9,10,10,9,9,9,10",13,7,32
11a_165,11a_165,"10,7,9,10,10,10,9,7,10,9,10,10,9,10,10,8",13,7,32
11a_187,11a_187,"10,7,9,10,10,8,10,9,9,10,9,9,10,7,9,10",13,7,32
11a_199,11a_199,"10,7,9,10,10,8,10,9,10,10,9,10,10,7,9,10",13,7,32
11a_21,11a_21,"10,7,7,10,9,10,9,9,10,7,10,10,9,9,9,10",13,7,32
11a_221,11a_221,"10,7,9,10,10,10,10,9,10,9,10,10,7,10,10,8",13,7,32
11a_222,11a_222,"10,7,7,10,9,8,10,10,10,10,9,10,9,10,10,9",13,7,32
11a_229,11a_229,"10,7,7,10,9,10,8,9,10,9,10,10,10,9,9,10",13,7,32
11a_23,11a_23,"10,7,9,10,9,9,9,9,10,10,9,10,9,10,7,8",13,7,32
11a_241,11a_241,"10,7,9,10,10,10,10,9,7,9,10,7,9,10,10,9",13,7,32
11a_258,11a_258,"10,7,7,10,9,8,10,10,9,10,9,9,9,10,10,9",13,7,32
11a_311,11a_311,"10,7,7,7,9,10,9,9,10,9,10,10,10,9,9,10",13,7,32
11a_333,11a_333,"10,7,7,7,9,9,10,10,9,10,9,9,9,10,10,9",13,7,32
11a_334,11a_334,"10,7,9,7,9,10,8,9,10,9,10,10,10,9,9,10",13,7,32
11a_339,11a_339,"10,7,9,10,10,10,9,7,10,9,10,10,7,10,10,9",13,7,32
11a_340,11a_340,"10,7,9,10,10,10,9,7,10,7,10,10,9,10,10,9",13,7,32
11a_359,11a_359,"10,7,9,10,10,9,8,9,10,10,9,7,10,9,9,10",13,7,32
11a_365,11a_365,"10,7,9,10,10,9,8,9,7,10,9,9,10,9,9,10",13,7,32
11a_45,11a_45,"10,7,7,10,9,10,9,9,10,7,10,10,10,9,9,10",13,7,32
11a_94,11a_94,"10,7,9,10,10,10,10,9,10,9,10,10,9,10,7,8",13,7,32
11n_138,11n_138,"10,7,9,10,10,10,9,9,10,7,10,10,10,7,9,10",13,7,32
11n_38,11n_38,"10,7,7,10,9,8,10,9,10,10,9,10,9,9,9,10",13,7,32
11n_79,11n_79,"10,7,7,10,9,8,10,9,10,10,9,10,10,9,9,10",13,7,32
12a_81,12a_81,"10,7,7,10,9,10,9,10,9,7,10,9,10,10,10,9",13,7,32
12a_97,12a_97,"10,7,7,10,9,10,9,9,10,7,10,10,9,10,10,9",13,7,32
12a_104,12a_104,"10,7,9,10,9,9,9,10,9,10,9,9,10,7,7,10",13,7,32
12a_151,12a_151,"10,7,7,10,9,10,9,10,9,7,10,9,9,10,10,9",13,7,32
12a_158,12a_158,"10,7,9,10,9,9,9,10,7,10,9,9,7,9,9,10",13,7,32
12a_159,12a_159,"10,7,7,10,9,10,9,10,10,7,10,10,9,10,10,9",13,7,32
12a_161,12a_161,"10,7,9,10,9,9,9,10,7,10,9,7,10,9,9,10",13,7,32
12a_165,12a_165,"10,7,9,10,9,10,9,7,9,7,10,9,10,10,10,9",13,7,32
12a_169,12a_169,"10,7,9,10,9,10,8,7,9,9,10,9,10,10,10,9",13,7,32
12a_239,12a_239,"10,9,9,7,9,9,9,10,9,10,9,9,10,7,7,10",13,7,32
12a_274,12a_274,"10,7,9,10,9,9,10,10,9,10,9,9,10,7,7,10",13,7,32
12a_277,12a_277,"10,7,9,10,9,10,9,9,10,9,10,10,9,10,7,8",13,7,32
12a_330,12a_330,"10,7,7,10,9,10,8,10,9,9,10,9,10,10,10,9",13,7,32
12a_332,12a_332,"10,7,9,10,7,10,9,10,9,7,10,9,10,10,10,9",13,7,32
12a_368,12a_368,"10,7,9,10,7,10,9,10,9,9,10,9,9,10,10,8",13,7,32
12a_370,12a_370,"10,7,9,10,9,9,10,10,7,10,9,7,10,9,9,10",13,7,32
12a_371,12a_371,"10,7,9,10,7,10,9,10,7,9,10,9,9,10,10,9",13,7,32
12a_376,12a_376,"10,7,9,10,10,8,10,7,10,10,9,10,9,10,10,9",13,7,32
12a_379,12a_379,"10,7,9,10,9,10,8,10,10,9,10,10,7,10,10,9",13,7,32
12a_401,12a_401,"10,7,9,10,9,10,9,9,10,7,10,10,9,10,10,8",13,7,32
12a_442,12a_442,"10,7,9,10,9,9,10,10,7,10,9,9,7,9,9,10",13,7,32
12a_444,12a_444,"10,7,9,10,9,10,9,10,10,7,10,10,7,10,10,9",13,7,32
12a_505,12a_505,"10,7,9,10,7,10,9,10,10,7,10,10,9,10,10,9",13,7,32
12a_515,12a_515,"10,7,9,10,9,10,9,10,10,7,10,10,9,10,10,8",13,7,32
12a_520,12a_520,"10,7,9,10,9,10,8,9,10,9,10,7,9,10,10,9",13,7,32
12a_531,12a_531,"10,7,9,10,10,9,10,9,10,10,9,10,9,10,7,8",13,7,32
12a_549,12a_549,"10,9,9,10,10,9,8,9,10,10,9,10,9,10,7,8",13,7,32
12a_552,12a_552,"10,7,9,7,9,9,10,10,9,10,9,9,10,7,9,10",13,7,32
12a_562,12a_562,"10,7,9,10,10,8,10,9,10,10,9,10,9,10,10,8",13,7,32
12a_569,12a_569,"10,7,9,10,7,10,9,10,9,7,10,9,9,10,10,9",13,7,32
12a_580,12a_580,"10,7,9,10,9,10,8,9,10,9,10,10,7,10,10,9",13,7,32
12a_594,12a_594,"10,7,9,10,10,8,10,9,10,10,9,10,7,10,10,9",13,7,32
12a_644,12a_644,"10,7,7,10,9,10,8,9,10,9,10,10,9,10,10,9",13,7,32
12a_679,12a_679,"10,7,9,10,9,10,9,9,10,7,10,10,7,10,10,9",13,7,32
12a_716,12a_716,"10,9,9,7,9,10,8,10,10,9,10,10,9,10,10,8",13,7,32
12a_723,12a_723,"10,7,9,10,9,10,8,10,10,9,10,7,9,10,10,9",13,7,32
12a_733,12a_733,"10,7,9,10,9,10,8,10,7,9,10,9,9,10,10,9",13,7,32
12a_759,12a_759,"10,7,9,7,9,10,8,10,9,9,10,9,10,10,10,9",13,7,32
12a_773,12a_773,"10,7,7,10,9,10,8,10,9,9,10,9,9,10,10,9",13,7,32
12a_791,12a_791,"10,9,9,7,9,9,9,10,7,10,9,9,7,9,9,10",13,7,32
12a_792,12a_792,"10,7,7,10,9,10,8,10,10,9,10,10,9,10,10,9",13,7,32
12a_797,12a_797,"10,9,9,7,9,9,9,10,7,10,9,7,10,9,9,10",13,7,32
12a_803,12a_803,"10,9,9,7,9,10,8,7,9,9,10,9,10,10,10,9",13,7,32
12a_823,12a_823,"10,7,7,10,9,8,10,10,9,10,9,9,10,9,9,10",13,7,32
12a_1023,12a_1023,"10,7,9,7,9,9,10,10,7,10,9,9,10,9,9,10",13,7,32
12a_1028,12a_1028,"10,7,9,10,10,9,10,9,10,10,9,10,7,10,10,8",13,7,32
12a_1029,12a_1029,"10,9,9,10,10,9,8,9,10,10,9,10,7,10,10,8",13,7,32
12a_1034,12a_1034,"10,7,7,7,9,10,9,10,10,9,10,10,9,10,10,9",13,7,32
12a_1039,12a_1039,"10,7,9,7,9,10,9,9,10,9,10,7,9,10,10,9",13,7,32
12a_1126,12a_1126,"10,7,7,7,9,10,9,10,9,9,10,9,9,10,10,9",13,7,32
12a_1128,12a_1128,"10,7,9,7,9,10,8,10,9,9,10,9,9,10,10,9",13,7,32
12a_1132,12a_1132,"10,7,9,10,10,9,8,9,10,10,9,7,9,10,10,9",13,7,32
12a_1134,12a_1134,"10,7,9,7,9,10,8,10,10,9,10,10,9,10,10,9",13,7,32
12a_1145,12a_1145,"10,7,9,7,9,10,8,9,10,9,10,10,9,10,10,9",13,7,32
12a_1148,12a_1148,"10,7,9,10,10,9,10,7,10,10,9,10,7,10,10,9",13,7,32
12a_1163,12a_1163,"10,9,9,10,10,9,8,9,7,10,9,7,9,10,10,9",13,7,32
12a_1166,12a_1166,"10,9,9,10,10,9,8,7,10,10,9,10,7,10,10,9",13,7,32
12a_1234,12a_1234,"10,7,9,10,10,9,10,9,7,10,9,7,9,10,10,9",13,7,32
12a_1276,12a_1276,"10,7,9,10,10,9,8,9,10,10,9,10,7,10,10,9",13,7,32
12a_1287,12a_1287,"10,9,9,7,9,10,8,9,10,9,10,10,7,10,10,9",13,7,32
12n_200,12n_200,"10,7,7,10,9,8,10,9,10,10,9,10,9,10,10,9",13,7,32
12n_333,12n_333,"10,7,9,10,7,10,9,9,10,7,10,10,9,9,9,10",13,7,32
12n_334,12n_334,"10,7,9,10,7,8,10,10,9,10,9,9,10,10,10,9",13,7,32
12n_338,12n_338,"10,7,9,10,10,10,9,9,10,9,10,10,9,10,7,8",13,7,32
12n_339,12n_339,"10,7,9,10,10,10,9,10,9,9,10,9,10,7,7,10",13,7,32
12n_340,12n_340,"10,7,9,10,9,9,10,9,10,10,9,10,9,10,7,8",13,7,32
12n_347,12n_347,"10,7,9,10,10,9,10,10,9,10,9,9,10,7,7,10",13,7,32
12n_444,12n_444,"10,7,9,10,10,8,10,10,9,10,9,9,10,7,9,10",13,7,32
12n_469,12n_469,"10,7,9,10,10,9,10,10,7,10,9,7,10,9,9,10",13,7,32
12n_470,12n_470,"10,7,9,10,7,9,10,10,9,10,9,9,9,10,10,8",13,7,32
12n_471,12n_471,"10,7,9,10,10,10,9,10,7,9,10,7,10,9,9,10",13,7,32
12n_473,12n_473,"10,7,9,10,10,10,9,9,7,9,10,7,9,10,10,9",13,7,32
12n_474,12n_474,"10,7,9,10,10,9,10,10,7,10,9,9,7,9,9,10",13,7,32
12n_475,12n_475,"10,7,9,10,7,9,10,10,7,10,9,9,9,10,10,9",13,7,32
12n_476,12n_476,"10,7,9,10,10,10,9,10,7,9,10,9,7,9,9,10",13,7,32
12n_497,12n_497,"10,7,9,10,10,10,9,10,9,7,10,9,10,7,9,10",13,7,32
12n_522,12n_522,"10,7,9,10,10,10,9,9,10,9,10,10,7,10,10,8",13,7,32
12n_546,12n_546,"10,7,9,10,7,10,9,9,10,7,10,10,10,9,9,10",13,7,32
12n_564,12n_564,"10,7,9,10,10,10,9,9,10,7,10,10,9,10,10,8",13,7,32
12n_565,12n_565,"10,7,9,10,7,8,10,10,9,10,9,9,9,10,10,9",13,7,32
12n_581,12n_581,"10,7,9,10,10,10,9,9,10,7,10,10,7,10,10,9",13,7,32
12n_582,12n_582,"10,7,9,10,10,8,10,10,9,10,9,9,7,9,9,10",13,7,32
12n_583,12n_583,"10,7,9,10,10,10,9,10,9,7,10,9,7,9,9,10",13,7,32
11a_12,11a_12,"10,7,9,10,10,10,10,9,9,9,10,9,10,7,9,10",14,7,32
11a_235,11a_235,"10,7,9,10,10,9,8,9,9,10,9,9,10,10,10,9",14,7,32
11a_240,11a_240,"10,7,9,10,10,10,10,9,10,9,10,7,10,9,9,10",14,7,32
11a_245,11a_245,"10,7,9,10,10,10,10,9,7,9,10,9,10,9,9,10",14,7,32
11a_259,11a_259,"10,7,9,10,10,10,10,10,7,9,10,9,10,9,9,10",14,7,32
11a_338,11a_338,"10,7,9,10,10,10,9,9,7,9,10,9,10,9,9,10",14,7,32
11a_74,11a_74,"10,7,9,10,10,10,10,10,9,9,10,9,10,7,9,10",14,7,32
11a_97,11a_97,"10,7,9,10,10,10,9,9,9,9,10,9,10,7,9,10",14,7,32
12a_32,12a_32,"10,7,9,10,9,9,9,10,10,10,9,10,9,10,10,8",14,7,32
12a_38,12a_38,"10,9,9,7,9,9,9,10,10,10,9,10,9,10,10,8",14,7,32
12a_112,12a_112,"10,7,9,10,9,9,9,9,10,10,9,7,9,10,10,9",14,7,32
12a_141,12a_141,"10,7,9,10,9,9,9,9,10,10,9,10,9,10,10,8",14,7,32
12a_160,12a_160,"10,7,9,10,9,9,9,10,7,10,9,9,9,10,10,9",14,7,32
12a_168,12a_168,"10,7,9,10,9,9,9,10,10,10,9,7,9,10,10,9",14,7,32
12a_206,12a_206,"10,7,9,10,9,10,8,9,10,9,10,10,9,9,9,10",14,7,32
12a_249,12a_249,"10,7,9,10,9,9,10,10,10,10,9,10,9,10,10,8",14,7,32
12a_253,12a_253,"10,7,9,10,10,9,10,9,9,10,9,9,10,7,9,10",14,7,32
12a_254,12a_254,"10,9,9,10,10,9,8,9,9,10,9,9,10,7,9,10",14,7,32
12a_258,12a_258,"10,7,9,10,10,10,10,9,10,9,10,10,9,10,10,8",14,7,32
12a_369,12a_369,"10,7,9,10,9,9,10,10,7,10,9,9,9,10,10,9",14,7,32
12a_375,12a_375,"10,7,9,10,9,9,10,10,10,10,9,7,9,10,10,9",14,7,32
12a_443,12a_443,"10,7,9,10,7,9,10,10,10,10,9,10,9,10,10,9",14,7,32
12a_502,12a_502,"10,7,9,10,9,10,8,10,10,9,10,10,9,9,9,10",14,7,32
12a_519,12a_519,"10,7,9,10,9,10,8,9,10,9,10,10,10,9,9,10",14,7,32
12a_600,12a_600,"10,7,9,7,9,9,10,10,9,10,9,9,10,10,10,9",14,7,32
12a_682,12a_682,"10,7,9,7,9,10,9,9,10,9,10,10,9,9,9,10",14,7,32
12a_757,12a_757,"10,7,9,10,10,10,10,9,10,9,10,7,9,10,10,9",14,7,32
12a_760,12a_760,"10,7,9,10,10,9,8,9,10,10,9,10,9,9,9,10",14,7,32
12a_796,12a_796,"10,9,9,7,9,9,9,10,7,10,9,9,9,10,10,9",14,7,32
12a_802,12a_802,"10,9,9,7,9,9,9,10,10,10,9,7,9,10,10,9",14,7,32
12a_1032,12a_1032,"10,7,9,10,10,9,10,9,10,10,9,10,10,7,9,10",14,7,32
12a_1033,12a_1033,"10,7,9,7,9,9,10,10,10,10,9,10,9,10,10,9",14,7,32
12a_1040,12a_1040,"10,7,9,7,9,10,9,9,10,9,10,10,10,9,9,10",14,7,32
12a_1125,12a_1125,"10,7,9,7,9,9,10,10,9,10,9,9,9,10,10,9",14,7,32
12a_1129,12a_1129,"10,7,9,10,10,9,8,9,10,10,9,10,10,9,9,10",14,7,32
12a_1135,12a_1135,"10,7,9,10,10,9,8,9,9,10,9,9,10,9,9,10",14,7,32
12a_1147,12a_1147,"10,7,9,10,10,9,10,9,7,10,9,9,10,9,9,10",14,7,32
12a_1162,12a_1162,"10,9,9,10,10,9,8,9,10,10,9,7,10,9,9,10",14,7,32
12a_1165,12a_1165,"10,9,9,10,10,9,8,9,7,10,9,9,10,9,9,10",14,7,32
12a_1233,12a_1233,"10,7,9,10,10,9,10,9,10,10,9,7,10,9,9,10",14,7,32
12n_472,12n_472,"10,7,9,10,10,10,9,9,10,9,10,7,10,9,9,10",14,7,32
12n_523,12n_523,"10,7,9,10,10,10,9,9,10,9,10,10,10,7,9,10",14,7,32
11a_142,11a_142,"10,7,9,10,10,10,9,9,9,9,10,9,10,10,10,9",15,7,32
11a_161,11a_161,"10,7,9,10,10,10,10,10,9,9,10,9,10,10,10,9",15,7,32
11a_260,11a_260,"10,7,9,10,10,10,10,10,9,9,10,9,9,10,10,9",15,7,32
11a_64,11a_64,"10,7,9,10,10,10,10,9,9,9,10,9,10,10,10,9",15,7,32
12a_62,12a_62,"10,7,9,10,9,9,9,9,10,10,9,10,9,9,9,10",15,7,32
12a_118,12a_118,"10,7,9,10,9,9,9,10,10,10,9,10,9,9,9,10",15,7,32
12a_121,12a_121,"10,7,9,10,9,9,9,9,10,10,9,10,10,9,9,10",15,7,32
12a_197,12a_197,"10,9,9,7,9,9,9,10,10,10,9,10,9,9,9,10",15,7,32
12a_278,12a_278,"10,7,9,10,9,9,10,10,10,10,9,10,9,9,9,10",15,7,32
12a_329,12a_329,"10,7,9,10,10,10,10,9,10,9,10,10,9,9,9,10",15,7,32
12a_453,12a_453,"10,7,9,10,10,9,10,9,9,10,9,9,10,10,10,9",15,7,32
12a_471,12a_471,"10,9,9,7,9,9,9,9,10,10,9,10,9,9,9,10",15,7,32
